Date and time: 2022-11-18 10:36:05.365580
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/Morley/photos
paper_area = 3221mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/Morley/photos/template/template2.jpg
leaves parameters[0, 65, 0, 255, 121, 255]
roots parameters[80, 255, 0, 255, 121, 255]
seeds parameters[0, 26, 68, 255, 160, 255]
blur parameters[9, 1, 106]

,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161331.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161426.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161546.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\1/20220621_161647.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161751.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_161903.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162002.jpg,roots_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,leaves_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,plant_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,seed_area_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_max_length_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg,roots_max_width_C:/Users/dasha/plants/for_git/Morley/photos\hg/20220621_162027.jpg
10,0.0,0.0,0.0,0.0,0,0,6.753440453431167,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,6.9594321270859005,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,
11,1.0,0.0,0.0,0.0,0,0,11.012044463808277,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,0.0,0,0,15.37289586939252,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,0.0,0,0,14.345309547560829,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
